date,open,high,low,close,volume,rsi,Signal
2024-06-28T00:00:00+05:30,333.0,337.35,329.6,330.95,21676594,58.1,Hold
2024-07-01T00:00:00+05:30,331.0,331.75,325.25,329.6,11959181,56.97,Hold
2024-07-02T00:00:00+05:30,330.05,334.4,328.05,330.8,12684459,57.76,Hold
2024-07-03T00:00:00+05:30,331.1,336.9,329.1,335.15,9369793,60.57,Hold
2024-07-04T00:00:00+05:30,337.0,338.7,333.9,335.0,12878827,60.42,Hold
2024-07-05T00:00:00+05:30,335.0,339.9,332.85,339.4,10894118,63.29,Hold
2024-07-08T00:00:00+05:30,341.0,341.0,336.85,339.4,7828162,63.29,Hold
2024-07-09T00:00:00+05:30,340.0,342.35,338.1,341.15,9214579,64.48,Hold
2024-07-10T00:00:00+05:30,343.0,347.8,335.5,346.05,10662609,67.63,Hold
2024-07-11T00:00:00+05:30,348.5,348.75,342.0,342.8,12642065,63.6,Hold
2024-07-12T00:00:00+05:30,342.8,345.9,340.1,343.1,11380570,63.81,Hold
2024-07-15T00:00:00+05:30,345.4,345.4,340.2,343.85,5277531,64.38,Hold
2024-07-16T00:00:00+05:30,342.75,347.0,341.5,342.45,11363095,62.42,Hold
2024-07-18T00:00:00+05:30,342.0,344.7,336.95,341.25,13908161,60.71,Hold
2024-07-19T00:00:00+05:30,339.55,341.85,331.0,332.2,12937990,49.68,Hold
2024-07-22T00:00:00+05:30,330.0,339.4,329.5,338.6,10678640,55.8,Hold
2024-07-23T00:00:00+05:30,339.1,340.5,321.1,334.25,15954324,51.24,Hold
2024-07-24T00:00:00+05:30,330.9,338.8,330.3,337.15,12573882,53.94,Hold
2024-07-25T00:00:00+05:30,330.45,342.6,330.45,339.45,16271884,56.02,Hold
2024-07-26T00:00:00+05:30,340.35,345.55,338.5,344.2,11468068,60.04,Hold
2024-07-29T00:00:00+05:30,339.8,345.9,337.75,342.35,31849674,57.82,Hold
2024-07-30T00:00:00+05:30,345.0,356.95,343.3,349.8,25813219,63.64,Hold
2024-07-31T00:00:00+05:30,348.25,350.65,342.6,348.2,17976593,61.67,Hold
2024-08-01T00:00:00+05:30,351.15,362.5,350.15,361.1,26792459,69.78,Hold
2024-08-02T00:00:00+05:30,358.0,361.05,354.0,358.25,13771470,66.44,Hold
2024-08-05T00:00:00+05:30,352.75,354.8,341.5,342.8,13566586,51.91,Hold
2024-08-06T00:00:00+05:30,342.8,350.8,339.25,340.75,12273667,50.34,Hold
2024-08-07T00:00:00+05:30,345.85,352.55,343.4,352.05,12441847,57.91,Hold
2024-08-08T00:00:00+05:30,355.0,355.0,341.25,342.65,15489731,50.95,Hold
2024-08-09T00:00:00+05:30,347.9,348.95,344.3,346.0,8720610,53.11,Hold
2024-08-12T00:00:00+05:30,343.0,343.8,339.5,341.15,12521136,49.7,Hold
2024-08-13T00:00:00+05:30,337.0,342.45,335.15,336.95,10435954,46.89,Hold
2024-08-14T00:00:00+05:30,337.0,338.35,332.5,333.5,12385993,44.65,Hold
2024-08-16T00:00:00+05:30,333.0,339.55,330.6,338.6,13013828,48.55,Hold
2024-08-19T00:00:00+05:30,342.65,343.3,339.3,340.3,5891370,49.82,Hold
2024-08-20T00:00:00+05:30,340.45,342.65,338.8,340.5,6393840,49.98,Hold
2024-08-21T00:00:00+05:30,340.0,340.95,336.15,336.65,10118601,46.95,Hold
2024-08-22T00:00:00+05:30,336.0,337.7,330.5,334.0,18370039,44.92,Hold
2024-08-23T00:00:00+05:30,334.65,336.95,333.35,336.25,7494822,47.01,Hold
2024-08-26T00:00:00+05:30,336.45,341.5,335.85,338.25,7993675,48.87,Hold
2024-08-27T00:00:00+05:30,339.0,341.45,335.0,335.35,9589690,46.33,Hold
2024-08-28T00:00:00+05:30,335.35,338.9,333.75,334.45,8790600,45.54,Hold
2024-08-29T00:00:00+05:30,332.5,335.9,328.8,333.3,17653536,44.5,Hold
2024-08-30T00:00:00+05:30,335.0,340.85,334.05,337.4,22713812,48.99,Hold
2024-09-02T00:00:00+05:30,338.4,339.9,334.2,335.55,9789776,47.13,Hold
2024-09-03T00:00:00+05:30,336.0,337.95,334.0,334.65,8434423,46.22,Hold
2024-09-04T00:00:00+05:30,331.2,334.7,331.0,332.9,9025610,44.41,Hold
2024-09-05T00:00:00+05:30,332.35,334.3,329.6,331.25,13912371,42.72,Hold
2024-09-06T00:00:00+05:30,333.05,333.1,325.0,329.8,23755639,41.23,Hold
2024-09-09T00:00:00+05:30,327.7,329.2,323.55,328.55,18597200,39.94,Hold
2024-09-10T00:00:00+05:30,327.0,335.3,327.0,334.15,15472387,47.83,Hold
2024-09-11T00:00:00+05:30,336.9,337.25,332.0,333.2,10134008,46.71,Hold
2024-09-12T00:00:00+05:30,334.85,339.0,333.25,338.2,18410837,52.95,Hold
2024-09-13T00:00:00+05:30,339.8,341.25,336.1,337.25,10417461,51.71,Hold
2024-09-16T00:00:00+05:30,337.25,341.5,337.05,338.25,7748570,52.96,Hold
2024-09-17T00:00:00+05:30,336.7,340.0,334.5,336.9,11451846,51.04,Hold
2024-09-18T00:00:00+05:30,338.5,338.9,333.1,334.3,6583254,47.47,Hold
2024-09-19T00:00:00+05:30,336.2,338.35,333.1,334.9,10589610,48.37,Hold
2024-09-20T00:00:00+05:30,338.15,342.95,334.75,340.85,31236123,56.34,Hold
2024-09-23T00:00:00+05:30,342.0,342.5,340.25,341.15,6542941,56.7,Hold
2024-09-24T00:00:00+05:30,344.55,351.0,342.35,350.05,26145769,65.78,Hold
2024-09-25T00:00:00+05:30,353.85,366.25,352.35,363.75,40770462,74.61,Sell
2024-09-26T00:00:00+05:30,364.05,366.1,357.2,365.45,18733959,75.45,Sell
